year,month,temp_max_mean,temp_min_mean,rain_sum,humidity_mean,radiation_sum,soil_0_7_mean,soil_7_28_mean
1998,8,28.56451612903226,21.748387096774195,196.5,81.90322580645162,543.45,0.4589825268817204,0.4545698924731183
1998,9,27.673333333333336,21.709999999999997,182.2,83.7,451.73,0.47295,0.4678861111111111
1998,10,26.83225806451613,20.612903225806452,161.8,85.25806451612904,455.54,0.45879973118279566,0.47210215053763444
1998,11,25.05666666666667,20.296666666666667,477.0,87.13333333333334,320.45,0.4514541666666666,0.4558819444444444
1998,12,23.903225806451612,18.86774193548387,138.1,84.74193548387096,349.34,0.43035618279569887,0.4480833333333333
1999,1,24.60967741935484,18.36774193548387,10.9,81.3225806451613,400.43,0.30336021505376337,0.3658333333333333
1999,2,26.75714285714286,17.87857142857143,3.3,73.32142857142857,504.24,0.21497916666666667,0.31337797619047614
1999,3,31.22258064516129,20.793548387096774,16.9,67.80645161290323,656.97,0.2167889784946236,0.28912499999999997
1999,4,29.313333333333333,21.653333333333332,179.7,79.3,529.95,0.36946249999999997,0.3310166666666666
1999,5,28.151612903225807,21.251612903225805,148.5,83.51612903225806,555.09,0.47671370967741933,0.4784233870967741
1999,6,27.1,21.15,155.4,82.46666666666667,510.71,0.45738888888888884,0.46492222222222224
1999,7,27.81935483870968,21.548387096774192,166.9,80.0,545.99,0.4132540322580645,0.4236841397849462
1999,8,28.106451612903225,21.183870967741935,129.3,80.45161290322581,593.66,0.44368682795698927,0.44820026881720426
1999,9,27.779999999999998,20.93,107.5,82.6,531.14,0.4662944444444444,0.4646986111111111
1999,10,27.19677419354839,20.483870967741936,149.2,84.87096774193549,487.54,0.47517338709677415,0.47738844086021504
1999,11,25.646666666666665,20.136666666666667,108.3,85.1,393.38,0.42390833333333333,0.4413111111111111
1999,12,22.22258064516129,17.46451612903226,137.20000000000002,84.6774193548387,327.02,0.4411129032258064,0.4588413978494624
2000,1,25.374193548387098,18.309677419354838,9.9,80.12903225806451,458.01,0.2795927419354839,0.3659932795698924
2000,2,26.43448275862069,18.479310344827585,17.1,75.24137931034483,469.93,0.2413936781609195,0.31956609195402297
2000,3,29.641935483870967,19.56451612903226,21.4,70.41935483870968,646.8199999999999,0.2433104838709677,0.2953104838709677
2000,4,29.583333333333332,21.616666666666667,139.6,77.3,594.34,0.3853236111111111,0.3687041666666666
2000,5,29.761290322580646,22.13225806451613,204.6,77.0,584.06,0.3738064516129032,0.3655779569892473
2000,6,28.003333333333334,21.209999999999997,143.8,82.1,549.5,0.4642166666666666,0.4680861111111111
2000,7,27.29032258064516,21.18064516129032,174.4,82.61290322580645,535.8199999999999,0.4688642473118279,0.4748951612903226
2000,8,27.63225806451613,21.270967741935483,166.9,83.03225806451613,540.56,0.4555201612903226,0.4462137096774193
2000,9,27.153333333333332,20.686666666666667,161.2,84.13333333333334,505.9,0.46908888888888883,0.47635833333333333
2000,10,26.14516129032258,20.75483870967742,250.4,87.19354838709677,386.7,0.46432123655913976,0.46634274193548386
2000,11,25.41,19.543333333333333,42.099999999999994,83.13333333333334,438.88,0.3895944444444444,0.4102861111111111
2000,12,23.896774193548385,19.141935483870967,69.4,85.0,326.01,0.42126747311827956,0.43344892473118274
2001,1,26.051612903225806,18.29032258064516,15.8,78.6774193548387,479.91,0.28139784946236557,0.35049462365591394
2001,2,28.071428571428573,17.978571428571428,3.0,70.60714285714286,544.16,0.20763392857142854,0.3036130952380952
2001,3,30.051612903225806,20.63225806451613,68.1,71.96774193548387,617.87,0.2471814516129032,0.29246102150537634
2001,4,32.49666666666666,22.17,50.6,67.8,688.79,0.27647083333333333,0.34228194444444443
2001,5,30.683870967741935,22.538709677419355,135.9,74.16129032258064,608.32,0.3705618279569892,0.36552016129032255
2001,6,28.62,21.646666666666665,141.4,79.8,538.3100000000001,0.42889166666666667,0.41193749999999996
2001,7,28.716129032258067,21.858064516129033,121.1,78.3225806451613,596.16,0.4251290322580645,0.41524865591397847
2001,8,27.096774193548388,21.712903225806453,259.8,84.41935483870968,463.13,0.4692150537634408,0.467755376344086
2001,9,28.5,21.02,135.4,81.5,555.78,0.4364722222222222,0.4439555555555555
2001,10,27.57741935483871,20.925806451612903,153.0,83.45161290322581,492.83,0.4559771505376344,0.46928494623655914
2001,11,24.913333333333334,18.913333333333334,99.2,80.46666666666667,418.5,0.38579861111111113,0.4260291666666667
2001,12,24.38064516129032,18.299999999999997,51.0,81.06451612903226,400.34,0.37783064516129033,0.4050645161290322
2002,1,26.306451612903224,17.406451612903226,0.5,72.96774193548387,570.53,0.237258064516129,0.34293951612903223
2002,2,28.8,17.439285714285713,0.9,67.60714285714286,598.13,0.20057142857142857,0.2986324404761905
2002,3,32.10322580645161,20.13225806451613,8.7,62.516129032258064,722.04,0.20324999999999996,0.28372446236559135
2002,4,33.373333333333335,21.933333333333334,24.5,60.9,691.13,0.23060833333333328,0.2804402777777778
2002,5,32.20967741935484,22.9741935483871,108.7,67.06451612903226,663.49,0.30501344086021503,0.3226182795698925
2002,6,29.36,22.346666666666668,195.2,78.0,557.15,0.4228041666666666,0.41325555555555554
2002,7,30.0,22.625806451612902,108.8,74.09677419354838,626.14,0.3696088709677419,0.3984139784946236
2002,8,26.806451612903224,21.425806451612903,352.8,83.80645161290323,457.65,0.4493373655913978,0.4394005376344086
2002,9,26.67,21.183333333333334,237.0,85.13333333333334,441.75,0.46865277777777775,0.47581666666666667
2002,10,27.251612903225805,20.483870967741936,85.8,83.35483870967742,516.4,0.45954704301075266,0.4657365591397849
2002,11,25.453333333333333,20.40666666666667,104.3,86.03333333333333,374.01,0.4281097222222222,0.44679861111111113
2002,12,25.883870967741935,19.925806451612903,39.8,83.3225806451613,426.76,0.380369623655914,0.41560080645161285
2003,1,25.458064516129035,16.94516129032258,1.2,76.03225806451613,548.65,0.27296370967741934,0.36339112903225806
2003,2,29.085714285714285,18.74642857142857,2.6,70.78571428571429,564.32,0.20410119047619044,0.3034880952380952
2003,3,31.61935483870968,20.84193548387097,8.1,65.12903225806451,660.5,0.2049072580645161,0.2845255376344086
2003,4,34.096666666666664,22.53666666666667,17.299999999999997,58.36666666666667,708.47,0.20984305555555552,0.27942361111111114
2003,5,29.470967741935485,22.467741935483872,226.9,79.35483870967742,540.02,0.4052768817204301,0.3821975806451613
2003,6,29.259999999999998,21.77,142.4,78.83333333333333,573.51,0.4259111111111111,0.42963749999999995
2003,7,27.98709677419355,21.27741935483871,207.0,82.7741935483871,538.04,0.47356989247311826,0.47904569892473114
2003,8,28.15806451612903,21.770967741935483,151.6,81.0,543.48,0.46413978494623653,0.466266129032258
